0.384615384615385,0.117739981318745,0.708333333333333,0.166666666666667,52
0.379166666666667,0.124928140264254,0.625,0.125,30
0.416666666666667,0,0.416666666666667,0.416666666666667,1
0.541666666666667,0,0.541666666666667,0.541666666666667,1
0.375,0.117851130197758,0.458333333333333,0.291666666666667,2
0.375,0.0900102874778869,0.5,0.291666666666667,4
0.363095238095238,0.126642646009785,0.5,0.166666666666667,7
0.364583333333333,0.113016890155045,0.583333333333333,0.25,8
0.350694444444444,0.11322342994525,0.541666666666667,0.125,24
0.350279106858054,0.119134226508146,0.75,0.0833333333333333,209
