0.357843137254902,0.111041790934566,0.75,0.125,85
0.367424242424242,0.116097094509446,0.541666666666667,0.125,11
0.333333333333333,0.10137937550497,0.541666666666667,0.166666666666667,26
0.314583333333333,0.108548201220951,0.541666666666667,0.125,20
0.358333333333333,0.104725512413125,0.625,0.125,30
0.392156862745098,0.122420275511082,0.625,0.166666666666667,17
0.33459595959596,0.100176086550126,0.458333333333333,0.0833333333333333,33
0.380208333333333,0.108833625615047,0.583333333333333,0.166666666666667,32
0.436868686868687,0.13705784817292,0.708333333333333,0.166666666666667,33
0.337418300653595,0.134178286753728,0.625,0.0833333333333333,51
