6
6
6
6
7
6
6
9
6
6
6
9
6
10
6
9
10
6
8
6
6
6
6
6
6
10
6
6
2
2
6
6
6
6
6
7
6
6
6
2
10
6
6
6
6
6
10
10
2
6
6
4
6
6
10
6
6
10
10
1
6
6
6
6
6
6
7
6
6
6
10
6
6
6
6
4
4
7
6
6
6
10
6
8
9
6
6
6
8
6
6
10
8
6
10
8
10
6
6
6
10
4
6
2
6
6
6
6
10
6
10
6
7
5
2
6
6
10
6
6
6
2
6
6
6
6
6
9
10
10
6
6
6
10
6
6
6
6
10
6
1
6
6
2
6
6
6
4
6
1
6
9
6
6
4
10
6
6
8
6
3
6
6
10
6
6
7
10
6
6
3
6
6
6
7
6
6
6
10
6
10
6
6
6
6
10
7
6
6
6
6
6
6
10
10
6
2
6
10
6
2
6
6
6
6
6
10
6
6
6
4
1
6
6
6
6
10
6
6
6
6
6
6
10
6
6
6
6
6
6
6
6
6
6
9
6
6
6
7
6
9
6
5
6
7
10
6
6
6
2
8
6
5
6
10
6
6
6
2
6
9
6
6
6
6
6
5
6
6
2
6
8
6
10
6
6
6
6
6
7
6
6
6
6
6
6
4
6
1
10
10
8
6
6
6
6
6
6
6
6
10
8
6
8
6
2
6
6
6
7
10
10
7
3
6
6
6
6
6
9
6
6
6
10
6
10
6
10
6
6
6
10
6
6
6
10
6
4
