0.394927536231884,0.155836354095555,0.75,0.125,23
0.375,0.138192699598142,0.708333333333333,0.166666666666667,25
0.359523809523809,0.1139233283539,0.708333333333333,0.208333333333333,35
0.381578947368421,0.0859128069403001,0.625,0.25,19
0.381944444444444,0.102311918944813,0.583333333333333,0.208333333333333,18
0.348684210526316,0.136231895328309,0.583333333333333,0.125,19
0.416666666666667,0,0.416666666666667,0.416666666666667,1
0.208333333333333,0,0.208333333333333,0.208333333333333,1
0.368589743589744,0.114073750323291,0.625,0.125,26
0.348927875243665,0.114423765168751,0.625,0.0833333333333333,171
