0.355633802816901,0.1143977904511,0.75,0.166666666666667,71
0.283333333333333,0.0853912563829966,0.375,0.208333333333333,5
0.37037037037037,0.15087195126667,0.625,0.166666666666667,9
0.319444444444444,0.154504135147826,0.583333333333333,0.166666666666667,9
0.385416666666667,0.107043604822209,0.541666666666667,0.0833333333333333,16
0.372549019607843,0.0786035181903165,0.5,0.208333333333333,17
0.346491228070175,0.103052028596194,0.5,0.0833333333333333,19
0.355324074074074,0.122590309726343,0.583333333333333,0.0833333333333333,36
0.36036036036036,0.12623472596466,0.625,0.166666666666667,37
0.36624649859944,0.122967700980138,0.708333333333333,0.0833333333333333,119
