0.333333333333333,0.172803677944398,0.583333333333333,0.0833333333333333,6
0.479166666666667,0.0903311807861617,0.625,0.375,6
0.196180555555556,0.0569440762330502,0.333333333333333,0.125,24
0.516666666666667,0.0977169949963215,0.708333333333333,0.333333333333333,25
0.318452380952381,0.103447695150647,0.541666666666667,0.0833333333333333,28
0.343201754385965,0.137147791646806,0.75,0.0833333333333333,38
0.289115646258503,0.076739173172302,0.458333333333333,0.166666666666667,49
0.449346405228758,0.0641795038512838,0.625,0.25,51
0.380503144654088,0.0853277898500261,0.583333333333333,0.166666666666667,53
0.344109195402299,0.0713454760373647,0.5,0.208333333333333,58
