0.266666666666667,0.333333333333333,0.333333333333333,3.16666666666667,6.93333333333333,10.2333333333333,12.2,16.2333333333333,16.3666666666667,16.4,18.5666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.46666666666667,4.6,10.8,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6,3.93333333333333,3.96666666666667,4,4,7.06666666666667,11.2,13.7333333333333,13.7333333333333,13.7666666666667,13.7666666666667,13.7666666666667,13.8,13.8,14.2333333333333,14.2666666666667,14.2666666666667,18.0333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.83333333333333,3.7,6.46666666666667,6.7,6.7,8.9,10.1666666666667,10.3,10.3333333333333,10.3333333333333,12.1,12.1333333333333,14.7333333333333,15.5333333333333,15.5666666666667,16.3333333333333,16.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.46666666666667,6.7,9.3,9.33333333333333,9.33333333333333,10.1333333333333,10.1666666666667,10.9333333333333,10.9333333333333,12.4666666666667,12.5,12.6,12.6333333333333,15.2666666666667,17.7666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.433333333333333,0.866666666666667,0.9,4.2,4.3,4.33333333333333,5.9,6.96666666666667,8,9.16666666666667,9.3,10.2666666666667,10.6666666666667,10.6666666666667,10.6666666666667,10.7,10.7,10.7,10.7333333333333,10.7333333333333,10.7333333333333,10.7666666666667,10.8,12.1,12.1,12.1,12.1666666666667,12.2,12.2,12.2,12.2333333333333,13.3666666666667,13.4,13.4,15.5666666666667,15.6,16.2,16.2333333333333,19.7,,,,,,,,,,,,,
3.73333333333333,3.96666666666667,4,4.23333333333333,4.26666666666667,6.6,10.3666666666667,10.7,10.7333333333333,13.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0.333333333333333,0.366666666666667,3.6,3.9,3.9,8.8,9.06666666666667,9.1,10.8,10.8333333333333,13.1666666666667,13.2333333333333,13.2666666666667,13.2666666666667,13.4666666666667,13.4666666666667,13.4666666666667,13.5,13.8666666666667,13.8666666666667,13.8666666666667,13.9,14.3666666666667,14.3666666666667,14.3666666666667,14.4,14.4,15.1333333333333,15.1666666666667,15.1666666666667,15.1666666666667,16.4333333333333,16.4666666666667,16.4666666666667,16.9666666666667,16.9666666666667,16.9666666666667,17,,,,,,,,,,,,,
0.533333333333333,10.1,15.5,16.0666666666667,17.8666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26666666666667,1.43333333333333,1.46666666666667,1.86666666666667,1.86666666666667,1.9,2.2,2.23333333333333,2.23333333333333,2.23333333333333,3.36666666666667,3.4,3.4,8.83333333333333,10.0666666666667,10.0666666666667,11.1666666666667,11.1666666666667,14.8666666666667,15.0666666666667,15.1,17.0666666666667,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.333333333333333,0.533333333333333,0.566666666666667,12.7,13.3,13.3333333333333,18.1,18.5,18.5333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.333333333333333,3.43333333333333,8.53333333333333,8.63333333333333,8.63333333333333,10.7,10.7333333333333,11.6666666666667,11.7,18.6666666666667,19.2,19.2333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8,3.33333333333333,3.36666666666667,7.16666666666667,7.43333333333333,7.46666666666667,9.23333333333333,9.26666666666667,13.5666666666667,16.1,16.1666666666667,16.1666666666667,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.03333333333333,4.16666666666667,4.2,7.06666666666667,9.86666666666667,10.4333333333333,10.4666666666667,11.1333333333333,11.1666666666667,13.5666666666667,14.4333333333333,14.4666666666667,16.1333333333333,16.1666666666667,17.8,17.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.433333333333333,2.46666666666667,10.0666666666667,10.5333333333333,11.1,11.1,12.9333333333333,12.9666666666667,13.0333333333333,13.0666666666667,15.5,15.6,15.6333333333333,16.3,16.3,17.5666666666667,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
