0.39375,0.117443373190797,0.583333333333333,0.166666666666667,20
0.377604166666667,0.104824312895788,0.625,0.166666666666667,16
0.368421052631579,0.0913537988766793,0.5,0.208333333333333,19
0.367559523809524,0.135388391284296,0.75,0.125,84
0.333333333333333,0,0.333333333333333,0.333333333333333,1
0.4375,0.0294627825494395,0.458333333333333,0.416666666666667,2
0.3125,0.0537914353639919,0.375,0.25,4
0.375,0.100346621489936,0.541666666666667,0.208333333333333,11
0.333333333333333,0.077151674981046,0.458333333333333,0.208333333333333,15
0.351154618473896,0.119563271736087,0.625,0.0833333333333333,166
