0.388888888888889,0.203058215516853,0.75,0.125,9
0.354166666666667,0.0963452510890257,0.625,0.166666666666667,76
0.479166666666667,0.14773421007132,0.708333333333333,0.25,8
0.348958333333333,0.0908874505849687,0.541666666666667,0.166666666666667,32
0.419117647058824,0.149848439226313,0.708333333333333,0.166666666666667,17
0.346813725490196,0.0977011588411253,0.5,0.0833333333333333,34
0.331481481481481,0.111646437687283,0.625,0.0833333333333333,45
0.419642857142857,0.112221632876026,0.583333333333333,0.166666666666667,28
0.306910569105691,0.127664687199411,0.583333333333333,0.0833333333333333,41
0.376736111111111,0.115303053425465,0.625,0.166666666666667,48
